optimizer,obj,trial,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SADE,MSEI,1,3,963869.4416,72.44055,1.68775,0.22482,0.17715,-1.07065,0.47563,0.14239,0.11944,0.12991,0.47902
SADE,MSEI,2,3,963872.28945,72.34003,1.69082,0.23035,0.17826,-1.06561,0.48245,0.15674,0.13168,0.14312,0.48579
SADE,MSEI,3,3,963875.17235,72.34003,1.69082,0.22817,0.17826,-1.06561,0.46657,0.1254,0.10535,0.1145,0.46981
SADE,MSEI,4,3,963878.02238,72.34003,1.69082,0.23035,0.17826,-1.06561,0.48245,0.15674,0.13168,0.14312,0.48579
SADE,MSEI,5,3,963880.88209,72.3545,1.72329,0.22817,0.17905,-1.07685,0.46818,0.11995,0.10036,0.10928,0.4717
SADE,MSEI,6,3,963883.73345,72.4609,1.70221,0.20967,0.17738,-1.07187,0.46043,0.12063,0.10111,0.11001,0.46376
SADE,MSEI,7,3,963886.60857,72.3545,1.72329,0.22448,0.17905,-1.07685,0.48157,0.16356,0.13684,0.14901,0.48518
SADE,MSEI,8,3,963889.46829,72.3545,1.72329,0.22448,0.17905,-1.07685,0.46505,0.1166,0.09755,0.10623,0.46854
SADE,MSEI,9,3,963892.31124,72.34003,1.69082,0.23035,0.17826,-1.06561,0.48245,0.15674,0.13168,0.14312,0.48579
SADE,MSEI,10,3,963895.1857,72.34003,1.69082,0.23035,0.17826,-1.06561,0.46561,0.1265,0.10627,0.11551,0.46883
SADE,CHI,1,3,963898.04239,72.41011,1.70055,0.2167,0.17786,-1.07109,0.47565,0.15028,0.12598,0.13706,0.47909
SADE,CHI,2,3,963900.93349,72.34003,1.69082,0.22817,0.17826,-1.06561,0.46561,0.1265,0.10627,0.11551,0.46883
SADE,CHI,3,3,963903.9096,72.3545,1.72329,0.22817,0.17905,-1.07685,0.46818,0.11995,0.10036,0.10928,0.4717
SADE,CHI,4,3,963906.84495,72.34003,1.69082,0.22728,0.17826,-1.06561,0.46561,0.1265,0.10627,0.11551,0.46883
SADE,CHI,5,3,963909.75913,72.34003,1.69082,0.22728,0.17826,-1.06561,0.46561,0.1265,0.10627,0.11551,0.46883
SADE,CHI,6,3,963912.70506,72.3545,1.72329,0.22817,0.17905,-1.07685,0.44781,0.0914,0.07647,0.08327,0.45117
SADE,CHI,7,3,963915.63669,72.34003,1.69082,0.22728,0.17826,-1.06561,0.4755,0.14008,0.11768,0.12791,0.47879
SADE,CHI,8,3,963918.56238,72.3545,1.72329,0.22448,0.17905,-1.07685,0.48157,0.16356,0.13684,0.14901,0.48518
SADE,CHI,9,3,963921.49346,72.34003,1.69082,0.22728,0.17826,-1.06561,0.46859,0.12924,0.10857,0.11801,0.47183
SADE,CHI,10,3,963924.4062,72.3545,1.72329,0.28261,0.17905,-1.07685,0.46988,0.1427,0.11939,0.13001,0.47341
SADE,RTS,1,3,963927.35145,86.80275,1.82526,0.21566,0.07352,-0.70215,0.85947,0.56353,0.7244,0.63392,0.86178
SADE,RTS,2,3,964026.16887,86.42832,1.90096,0.15181,0.07334,-0.75096,0.85171,0.55769,0.69526,0.61892,0.85368
SADE,RTS,3,3,964123.58552,84.20151,1.78306,0.12372,0.08443,-0.8298,0.84979,0.5636,0.65917,0.60765,0.85113
